summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(15,15,15,1.2,1.2,W/T,wins)",15,15,15,1.2,1.2,W/T,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,T/L,wins)",15,15,15,1.6,1.6,T/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,W/T,wins)",15,15,15,1.6,1.6,W/T,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.2,1.2,W/T,earnings)",15,15,15,1.2,1.2,W/T,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,58.44875346260388,98.9041095890411,59.25925925925926,96.16438356164385,30.0,2.73972602739726,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,W/L,earnings)",15,15,15,1.6,1.6,W/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.2,1.2,T/L,wins)",15,15,15,1.2,1.2,T/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,58.44875346260388,98.9041095890411,59.25925925925926,96.16438356164385,30.0,2.73972602739726,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,T/L,earnings)",15,15,15,1.6,1.6,T/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,W/T,earnings)",15,15,15,0.8,0.8,W/T,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.4,0.4,W/T,wins)",15,15,15,0.4,0.4,W/T,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,W-L,wins)",15,15,15,0.8,0.8,W-L,wins,58.40220385674931,99.45205479452056,59.25925925925926,96.16438356164385,33.333333333333336,3.287671232876712,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.2,1.2,W-L,earnings)",15,15,15,1.2,1.2,W-L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.4,0.4,W-L,earnings)",15,15,15,0.4,0.4,W-L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,1.2,1.2,W/T,wins)",30,30,30,1.2,1.2,W/T,wins,58.56353591160221,99.17808219178082,59.25925925925926,96.16438356164385,36.36363636363637,3.0136986301369864,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,W/T,earnings)",15,15,15,1.6,1.6,W/T,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.6,1.6,W-L,earnings)",15,15,15,1.6,1.6,W-L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,W/L,wins)",15,15,15,0.8,0.8,W/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.2,1.2,W-L,wins)",15,15,15,1.2,1.2,W-L,wins,58.40220385674931,99.45205479452056,59.25925925925926,96.16438356164385,33.333333333333336,3.287671232876712,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,W/T,wins)",15,15,15,0.8,0.8,W/T,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.2,1.2,W/L,wins)",15,15,15,1.2,1.2,W/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,0.8,0.8,T/L,wins)",15,15,15,0.8,0.8,T/L,wins,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,1.6,1.6,W/T,wins)",30,30,30,1.6,1.6,W/T,wins,58.56353591160221,99.17808219178082,59.25925925925926,96.16438356164385,36.36363636363637,3.0136986301369864,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(15,15,15,1.2,1.2,T/L,earnings)",15,15,15,1.2,1.2,T/L,earnings,58.51648351648352,99.72602739726028,59.25925925925926,96.16438356164385,38.46153846153846,3.5616438356164384,0.17808219178082188,0.18518518518518512,688.7569761542364,100
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,58.51648351648352,99.72602739726028,59.20679886685552,96.71232876712328,36.36363636363637,3.0136986301369864,0.17808219178082194,0.1841359773371105,688.7803174356785,100
"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.6,1.6,W/L,earnings)",60,60,60,1.6,1.6,W/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.6,1.6,W/T,earnings)",60,60,60,1.6,1.6,W/T,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.2,1.2,W/L,earnings)",60,60,60,1.2,1.2,W/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.6,1.6,W-L,earnings)",60,60,60,1.6,1.6,W-L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.6,1.6,T/L,earnings)",60,60,60,1.6,1.6,T/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.2,1.2,T/L,earnings)",60,60,60,1.2,1.2,T/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,0.8,0.8,W/T,earnings)",60,60,60,0.8,0.8,W/T,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.2,1.2,W/T,earnings)",60,60,60,1.2,1.2,W/T,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,1.2,1.2,W-L,earnings)",60,60,60,1.2,1.2,W-L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,57.69230769230769,99.72602739726028,59.06432748538012,93.6986301369863,36.36363636363637,6.027397260273973,0.16986301369863016,0.18128654970760238,684.3419049907874,100
